sample_id,route_file_sha256,map_id,route_id,label_status,true_label,vehicle_structure,vehicle_structure_evidence,vehicle_axis_count,source_machine,match_status,vehicle_configuration_fingerprint_summary,feature_version,feature_source,feature_missing_reason,route_length_m,point_count,sampling_spacing_mean_m,sampling_spacing_median_m,sampling_spacing_p95_m,curvature_mean_1pm,curvature_abs_mean_1pm,curvature_abs_max_1pm,curvature_abs_p50_1pm,curvature_abs_p90_1pm,curvature_abs_p95_1pm,curvature_abs_p99_1pm,curvature_change_abs_mean_1pm2,curvature_change_abs_max_1pm2,curvature_change_abs_p95_1pm2,slope_mean,slope_abs_mean,slope_abs_max,slope_abs_p95,slope_change_abs_mean_1pm,slope_change_abs_max_1pm,slope_change_abs_p95_1pm,speed_mean_mps,speed_max_mps,speed_p50_mps,speed_p90_mps,speed_p95_mps,speed_abs_curvature_product_mean_mpspm,speed_abs_curvature_product_p95_mpspm,lateral_accel_proxy_mean_mps2,lateral_accel_proxy_max_mps2,lateral_accel_proxy_p95_mps2,speed_abs_curvature_correlation,steer_abs_mean_rad,steer_abs_max_rad,steer_abs_p50_rad,steer_abs_p90_rad,steer_abs_p95_rad,steer_change_abs_mean_radpm,steer_change_abs_max_radpm,steer_change_abs_p95_radpm,yaw_rate_abs_mean_radps,yaw_rate_abs_max_radps,yaw_rate_abs_p95_radps,yaw_rate_change_abs_mean_radps_per_m,yaw_rate_change_abs_max_radps_per_m,yaw_rate_change_abs_p95_radps_per_m,static_left_clearance_min_m,static_right_clearance_min_m,static_boundary_clearance_min_m,window10m_max_mean_abs_curvature_1pm,window10m_max_mean_abs_steer_change_radpm,window10m_min_mean_left_clearance_m,window10m_min_mean_right_clearance_m,steering_source_dim,model_score,frozen_geometry_rule_score,minimum_clearance_score
sample_921375a82a4b6a9c8be7,70f2b43a6b1991e441efee302b9af596125669b79ed9908a19210f4886e912df,map_020,map_020,final,1,unknown,unknown,,RECOVERED_LOCAL_local,v3_exact_match,derived-1c6f954ff7dc8568,pathguard_preexec_v2.0.0,npz_pre_execution_arrays_only,,1169.0806023399764,5847,0.1999795761785796,0.2000000000000028,0.2000000000000454,0.0016017293034196,0.003776256477173,0.0194934357617031,0.0024981536720028,0.0129778594286359,0.0172511196156622,0.0192104398435501,0.0001972431848302,0.0038256845666827,0.00106097506249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.64784755220583,41.165330046975896,26.024356503137295,38.069652103605264,39.48406517081382,0.0816778181102068,0.2812269253653169,1.9579491337254216,6.881299888582086,4.990452817067068,-0.4683098234494463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081612396700845,0.3662435749015927,0.2812269253653169,0.0042098767841861,0.056250904609495,0.0196465136049481,3.992216701217313,3.553276809616091,3.553276809616091,0.0192977654569694,0.0,3.996905043072355,3.758153312967111,12,0.58066514,0.3775750202757502,-3.553276809616091
sample_93425c46e773ab109048,7c686c52f9fed517c8011f2a6307b4dd2c5d639eb53996ee81a81a9b6b6d31a7,map_019,map_019,final,1,five_axis,explicit,5.0,RECOVERED_LOCAL_local,v3_exact_match,ee1b968983f0d0d8,pathguard_preexec_v2.0.0,npz_pre_execution_arrays_only,,858.4949647485784,4294,0.1999755333679427,0.1999999999999886,0.2000000000000454,0.0006542765276352,0.001786211976308,0.0211058151125288,0.0001742384000609,0.0063986733153549,0.010404083481492,0.0204583153901757,0.0001100675127718,0.0014221731447695,0.0005833729022818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.16505360092997,40.0,22.518214736121728,37.71389895782656,39.24408509901728,0.024341014130666,0.1480001379405284,0.3613135840074275,4.635418712460233,2.2890068764401,-0.4227556509944056,0.0109657085436697,0.1308082337184585,0.0010565243729656,0.039096123713343,0.0638505367656982,0.0006715172980682,0.0088880125136152,0.0035823337292627,0.024341014130666,0.3036171944676115,0.1480001379405284,0.0016553241376019,0.0200304296298536,0.0076830449273695,3.3515098099092238,2.730517144332324,2.730517144332324,0.0207926733884317,0.0062350962954968,3.400856570353961,2.736138743823867,10,0.49775862,0.29211273317112735,-2.730517144332324
sample_93b3691158761f5e23eb,2ce55657751dae87037d0eba4291ba274f4bc7cf8b628efe0ee86ccd3ae5aaa7,map_008,map_008,final,1,unknown,unknown,,RECOVERED_LOCAL_local,v3_exact_match,derived-1c6f954ff7dc8568,pathguard_preexec_v2.0.0,npz_pre_execution_arrays_only,,344.63598068813525,1725,0.1999048611880134,0.1999999999999957,0.2000000000000454,0.0045530604038911,0.0047007925131241,0.0969238820957789,8.958740744172864e-05,0.0046605982996749,0.0350830599396284,0.0958148396351221,0.0006098176477703,0.0157921136690967,0.0038121840364775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.50659922123825,45.09216614218489,25.82111158903322,41.044794725569744,43.87728323023914,0.042104825366036,0.2857431267360676,0.4143251837589462,6.846193865134243,2.301055732316972,-0.4155038631730873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0421051911106833,0.8145917302484212,0.2857431267360676,0.0056785292128932,0.1487018850458474,0.0296251757328283,4.760577278778891,4.830109985255059,4.760577278778891,0.0923377482437698,0.0,4.981052676637328,4.8393161405018965,12,0.62918145,0.37751419302514194,-4.760577278778891
sample_963cfa6ea5eec2c7b048,82d679d177ad0e2cba19a2ffed18a3fe7457b8ffe17388491e94290e7fabacbd,map_002,map_002,final,0,five_axis,explicit,5.0,RECOVERED_LOCAL_local,v3_exact_match,c55daff1b698d1f4,pathguard_preexec_v2.0.0,npz_pre_execution_arrays_only,,212.0279752758524,1062,0.199837865481482,0.2000000000000028,0.200000000000017,-0.0162927764734926,0.0264218616724501,0.786090589101416,0.0052164980309985,0.0262667921231756,0.1279872042323827,0.5371747019518712,0.0137664735504693,1.248066752822547,0.0826631512835662,-0.0007127861972775,0.0234469555478836,0.2561597958213875,0.0623423338653566,0.0090799417795401,0.1194146413173911,0.0356105950666899,15.668796439434775,22.0,17.407457050982252,22.0,22.0,0.1488170373911234,0.5906787363536498,1.5211857452267847,3.500000000000001,2.97589123152252,-0.4962561871581953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.228377332962441,2.2876238697810787,2.228377332962441,0.2351724437106873,0.0,2.76964467509146,2.289793224501464,10,0.68171034,0.6119018653690187,-2.228377332962441
sample_9a783ed2442fa0b65484,3050b9005c85d470d29ad8c64273dc45cc7aa6a31c7886bf039a0daab7e4f7bc,map_002,map_002,final,1,six_axis,explicit,6.0,RECOVERED_LOCAL_local,v3_exact_match,d46c9e86aea3de5c,pathguard_preexec_v2.0.0,npz_pre_execution_arrays_only,,215.24718946308448,1078,0.1998581146361044,0.2000000000000028,0.200000000000017,-3.388961311121146e-05,0.0142112698684595,0.0850514553387196,0.0096870192136716,0.0344834902895347,0.0614075305661296,0.083049953670501,0.0016869829013178,0.0119632880741968,0.008984892707393,-6.838479483776474e-17,0.0275828399812661,0.704617138205204,0.0667093148596647,0.0204093001629426,1.3063907493351086,0.0486422087518401,15.18592963477773,26.71651481540253,18.83144652241344,24.17436558691534,26.307795928036725,0.1531925644703198,0.3377414181137132,2.2890291965145804,6.03755518638007,5.898394175779597,-0.4662782157063886,0.132635311539279,0.8897700838922014,0.0855393865323398,0.3436196201088747,0.5504579447332946,0.0279563749570658,0.5219180019319734,0.1645506308114703,0.1725390158415458,0.740211762025771,0.3443166644833626,0.0308223620355563,0.383919737197141,0.1609868037426437,2.5109482862687296,2.617690825316477,2.5109482862687296,0.0730068168697761,0.1835934505645438,2.513485903189061,2.8501183110683552,12,0.70337105,0.7942822384428224,-2.5109482862687296
sample_9a9d266b037471e60c0f,210229b67c2528155f4c4296c0090b995af896942d4a664fde63b8f1f948fce1,map_002,map_002,final,0,six_axis,explicit,6.0,RECOVERED_LOCAL_local,v3_exact_match,d46c9e86aea3de5c,pathguard_preexec_v2.0.0,npz_pre_execution_arrays_only,,215.24718946308448,1078,0.1998581146361044,0.2000000000000028,0.200000000000017,-3.388961311121146e-05,0.0142112698684595,0.0850514553387196,0.0096870192136716,0.0344834902895347,0.0614075305661296,0.083049953670501,0.0016869829013178,0.0119632880741968,0.008984892707393,-6.838479483776474e-17,0.0275828399812661,0.704617138205204,0.0667093148596647,0.0204093001629426,1.3063907493351086,0.0486422087518401,16.008366260375638,26.71651481540253,19.21703263026506,24.174598454303577,26.432761205652444,0.164415943210726,0.3712746067961805,2.5366282278508328,6.03755518638007,5.898394175779597,-0.5031910991681269,0.132635311539279,0.8897700838922014,0.0855393865323398,0.3436196201088747,0.5504579447332946,0.0279563749570658,0.5219180019319734,0.1645506308114703,0.1725390158415458,0.740211762025771,0.3443166644833626,0.0308223620355563,0.383919737197141,0.1609868037426437,2.5109482862687296,2.617690825316477,2.5109482862687296,0.0730068168697761,0.1835934505645438,2.513485903189061,2.8501183110683552,12,0.7076094,0.7982360097323601,-2.5109482862687296
sample_a246374aae34d88ecd45,623f3fa4f7f9dfbf901e9fd6dd7fe76b1a719724cbf575f3591ae19d9e969450,map_002,map_002,final,1,six_axis,explicit,6.0,RECOVERED_LOCAL_local,v3_exact_match,d46c9e86aea3de5c,pathguard_preexec_v2.0.0,npz_pre_execution_arrays_only,,212.38138547425845,1063,0.1999824721979834,0.2000000000000028,0.200000000000017,0.0004229310486121,0.018497826529401,0.1302487252932449,0.0124468420329026,0.0501813387857036,0.0696535496216832,0.1007207254504947,0.0061910378698243,0.0885569517840305,0.0350899811471864,-1.6710788705552686e-18,0.0243836312589733,0.2313845043637473,0.0594221982954356,0.0046235818595884,0.1666726301658342,0.0216843055783618,15.967629293148372,26.712399712447937,19.23472427071429,24.202548054323373,26.305198640850037,0.1852256839593847,0.3862962982481123,2.684663092036362,6.039940639159516,5.901282800143996,-0.6717215495095723,0.1215641533234718,0.9236579289217026,0.0875588336630522,0.3281362664515713,0.4457447117762133,0.0271979073342376,1.9908007351173216,0.0997829635111227,0.1545193126277759,0.4039797011033215,0.3060124111731112,0.0199668422109119,1.095394068812505,0.0775799549296531,2.4,2.4,2.4,0.0739682962074933,1.250250982220226,2.3999999999999773,2.3999999999999773,12,0.72575392,0.8261354420113545,-2.4
sample_a896db42376e4598d5e9,7c129279dac30e890d91d14f9f9949b2edd3e3e691d19c9d27f160ecbf1e9110,map_002,map_002,final,1,six_axis,explicit,6.0,RECOVERED_LOCAL_local,v3_exact_match,d46c9e86aea3de5c,pathguard_preexec_v2.0.0,npz_pre_execution_arrays_only,,215.24718946308448,1078,0.1998581146361044,0.2000000000000028,0.200000000000017,-3.388961311121146e-05,0.0142112698684595,0.0850514553387196,0.0096870192136716,0.0344834902895347,0.0614075305661296,0.083049953670501,0.0016869829013178,0.0119632880741968,0.008984892707393,-6.838479483776474e-17,0.0275828399812661,0.704617138205204,0.0667093148596647,0.0204093001629426,1.3063907493351086,0.0486422087518401,15.367700481803997,26.71651481540253,18.86519885871001,24.17436558691534,26.307795928036725,0.1576155097997617,0.368445183396778,2.346047221179538,6.03755518638007,5.898394175779597,-0.4648636902847916,0.132635311539279,0.8897700838922014,0.0855393865323398,0.3436196201088747,0.5504579447332946,0.0279563749570658,0.5219180019319734,0.1645506308114703,0.1725390158415458,0.740211762025771,0.3443166644833626,0.0308223620355563,0.383919737197141,0.1609868037426437,2.5109482862687296,2.617690825316477,2.5109482862687296,0.0730068168697761,0.1835934505645438,2.513485903189061,2.8501183110683552,12,0.70337105,0.7979318734793188,-2.5109482862687296
sample_ab1b18858b6aad92ee06,23cdb2655c227f50efb95ff7766eece12dcee5c09b55ab59788fb22b068a22be,map_019,map_019,final,0,unknown,unknown,,RECOVERED_LOCAL_local,v3_exact_match,derived-1c6f954ff7dc8568,pathguard_preexec_v2.0.0,npz_pre_execution_arrays_only,,858.5395056654886,4294,0.1999859086106425,0.1999999999999886,0.2000000000000454,0.0006542596166921,0.0017908193559349,0.0206845625637471,0.0001427436664216,0.0057690961567943,0.0107084244324893,0.0205242730331915,9.61065230200225e-05,0.0010508662953313,0.0006237009167648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.35298772075902,50.0,39.64643057304831,50.0,50.0,0.0389874283854759,0.2428337917400546,0.9209311125067084,6.20000009346562,5.228601004032168,-0.5457863096924855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0389892255985174,0.3581121176474041,0.2428337917400546,0.002156386979186,0.0189969630715378,0.0123543096440562,3.3932729600368767,2.7231060611914257,2.7231060611914257,0.0206153006229098,0.0,3.438233753134209,2.728362705186228,12,0.53200623,0.3615369018653691,-2.7231060611914257
sample_ab1ff671882e21989104,0c30f9be708ab3d8edd391ef2e506e9a424ce343b4021670780ed09e073911cc,map_008,map_008,final,1,five_axis,explicit,5.0,RECOVERED_LOCAL_local,v3_exact_match,ee1b968983f0d0d8,pathguard_preexec_v2.0.0,npz_pre_execution_arrays_only,,345.7662207598589,1730,0.1999804631346783,0.1999999999999957,0.2000000000000454,0.0045398786087427,0.0046924322212153,0.1097342068124119,7.091885333924696e-215,4.792197645567084e-17,0.0291730496588542,0.105544453859605,0.0007758876821595,0.022487447755444,0.0040222334920743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.238016961863664,40.0,24.19789391939171,38.00576937562175,40.0,0.0247695059153877,0.1677393099670853,0.1311324921356104,3.077480234816472,0.9644794682179484,-0.4038588865983675,0.0286259114032029,0.659891968451751,4.299313645985169e-214,2.9051739786721333e-16,0.1817979025075135,0.0045490194205316,0.1408328964277331,0.0240806075254292,0.0247695059153877,0.5642302846951459,0.1677393099670853,0.0041065739001373,0.1595863024290938,0.0292547662333715,2.4,2.4,2.4,0.1043146500412251,0.0764286710815113,2.399999999999886,2.399999999999886,10,0.6878911,0.5005677210056773,-2.4
sample_b0af96415d8ed39c688d,f38b21e1c91d792aa1b3ef9173dcea5874fc5c9f7abf3847abbb8bdfcdcb56e1,map_019,map_019,final,0,unknown,unknown,,RECOVERED_LOCAL_local,v3_exact_match,derived-1c6f954ff7dc8568,pathguard_preexec_v2.0.0,npz_pre_execution_arrays_only,,858.5066507903998,4294,0.1999782554834381,0.1999999999999886,0.2000000000000454,0.0006543082824599,0.0017787698946707,0.021114079611904,0.0001426459020054,0.0056955043622426,0.0106972690162244,0.020843727999824,9.671325218656707e-05,0.0010057792601342,0.0006182394125093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.27492063565253,50.0,39.64411691243528,50.0,50.0,0.0377962640599838,0.2391306564402956,0.8825013461728293,6.200000018964623,4.882216377140967,-0.5532032478693603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0388379105414234,0.3618111300332357,0.2417312250821273,0.00215946307892,0.0179400961642475,0.0123420517920382,3.292267335999274,2.7230852863880184,2.7230852863880184,0.0209908388627076,0.0,3.3406151630260865,2.7283809849705447,12,0.52935714,0.35350770478507704,-2.7230852863880184
sample_b5709b7910d952c3a8ff,d99e39746a974a0faed392717506eed390aabcda7b2e00a22c58b9adb8175295,map_002,map_002,final,0,six_axis,explicit,6.0,RECOVERED_LOCAL_local,v3_exact_match,d46c9e86aea3de5c,pathguard_preexec_v2.0.0,npz_pre_execution_arrays_only,,215.24718946308448,1078,0.1998581146361044,0.2000000000000028,0.200000000000017,-3.388961311121146e-05,0.0142112698684595,0.0850514553387196,0.0096870192136716,0.0344834902895347,0.0614075305661296,0.083049953670501,0.0017544930182913,0.0249717769455384,0.0090945655396733,-5.767392335715099e-18,0.0246876638447283,0.1998539171222628,0.0591510157966683,0.0051570565240302,0.1235795320414706,0.0263165346262668,15.54301994566202,26.716507237904576,18.83144652241344,24.174598454303577,26.432761205652444,0.1626094159187366,0.4148078689742059,2.401780253327381,6.03755518638007,5.898394175779597,-0.4600499127518069,0.132635311539279,0.8897700838922014,0.0855393865323398,0.3436196201088747,0.5504579447332946,0.0279563749570658,0.5219180019319734,0.1645506308114703,0.158900529996335,0.7371108970246901,0.3110600582894238,0.0280343995173635,0.3619301610186378,0.1397804911675892,2.5109482862687296,2.617690825316477,2.5109482862687296,0.0730068168697761,0.1835934505645438,2.513485903189061,2.8501183110683552,12,0.71749244,0.7991484184914843,-2.5109482862687296
sample_bb957d95760bdf5aa347,49b86ca25f9b5a00cb66c5d584252ba5f6335f574f4399fe2a5363a528431c32,map_020,map_020,final,1,unknown,unknown,,RECOVERED_LOCAL_local,v3_exact_match,derived-1c6f954ff7dc8568,pathguard_preexec_v2.0.0,npz_pre_execution_arrays_only,,1168.963394259708,5846,0.1999937372557242,0.2000000000000028,0.2000000000000454,0.0015807083625751,0.0036918591183379,0.0206340759957136,0.002448562430049,0.0126549083701932,0.0168299293853908,0.0191326727577126,0.0002272439163011,0.0265795911743402,0.0012346890620604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.858477245852605,39.08146124219227,25.621659895600025,36.57944913027801,37.63274386039984,0.0779270930491217,0.2732093721357742,1.808410124788114,7.193027165883019,4.908955613193896,-0.4691703156203153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076380134625641,0.3352891108048692,0.2729860916365385,0.0042705402409851,0.1246871081502391,0.0201175675835711,3.9278395346019326,3.5467028913262184,3.5467028913262184,0.0194884024349785,0.0,3.929476889754084,3.758242159930549,12,0.59476632,0.37457420924574203,-3.5467028913262184
sample_bc344258cc5903520ed2,56381b8060b658c5d89bcd40c5b8d33c625db629f9de6a6204f81d6566e69617,map_002,map_002,final,0,six_axis,explicit,6.0,RECOVERED_LOCAL_local,v3_exact_match,d46c9e86aea3de5c,pathguard_preexec_v2.0.0,npz_pre_execution_arrays_only,,215.24718946308448,1078,0.1998581146361044,0.2000000000000028,0.200000000000017,-3.388961311121146e-05,0.0142112698684595,0.0850514553387196,0.0096870192136716,0.0344834902895347,0.0614075305661296,0.083049953670501,0.0016869829013178,0.0119632880741968,0.008984892707393,-6.838479483776474e-17,0.0275828399812661,0.704617138205204,0.0667093148596647,0.0204093001629426,1.3063907493351086,0.0486422087518401,16.097407192842972,26.71651481540253,19.21703263026506,24.174598454303577,26.432761205652444,0.1719766302308881,0.4411215944529194,2.620647435624805,6.03755518638007,5.898394175779597,-0.4631151863004678,0.132635311539279,0.8897700838922014,0.0855393865323398,0.3436196201088747,0.5504579447332946,0.0279563749570658,0.5219180019319734,0.1645506308114703,0.1725390158415458,0.740211762025771,0.3443166644833626,0.0308223620355563,0.383919737197141,0.1609868037426437,2.5109482862687296,2.617690825316477,2.5109482862687296,0.0730068168697761,0.1835934505645438,2.513485903189061,2.8501183110683552,12,0.70337105,0.8058394160583942,-2.5109482862687296
sample_bfd3109a9254e2cf4c1a,327effea03ed7296868057937ec4e385dfa02904c459c876070352e7b2b92781,map_008,map_008,final,0,unknown,unknown,,RECOVERED_LOCAL_local,v3_exact_match,derived-1c6f954ff7dc8568,pathguard_preexec_v2.0.0,npz_pre_execution_arrays_only,,345.1800422804893,1727,0.1999884370107122,0.1999999999999957,0.2000000000000454,0.0045479703189186,0.0047047516807046,0.1015396284310312,9.690746325780051e-05,0.0028133423996046,0.0313601454024996,0.1002883021839813,0.0007017062611405,0.0199137346500765,0.0031012395933715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.85091071130168,43.71684064304591,25.433452841642467,39.73232189469579,42.50627106893764,0.0361043774278892,0.2058636789547252,0.3205546812097937,5.15814160526073,1.390861658661543,-0.4186854725755037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0360986976904976,0.7219151644113194,0.2058636789547252,0.005863810448212,0.1636394925417339,0.0217118103835228,4.878895285744105,4.821136076960766,4.821136076960766,0.0978923329933258,0.0,4.9799143303478415,4.830273497337012,12,0.59384952,0.3056772100567721,-4.821136076960766
sample_c44ac4e30745f7ab64a7,1cfa1c2ea70382a9130886510d2137bbde59df5b7e89e9626b1ca9a35473917e,map_019,map_019,final,1,unknown,unknown,,RECOVERED_LOCAL_local,v3_exact_match,derived-1c6f954ff7dc8568,pathguard_preexec_v2.0.0,npz_pre_execution_arrays_only,,858.5574828056159,4294,0.199990096157842,0.1999999999999886,0.2000000000000454,0.0006649439449895,0.0018694118624141,0.0220191301724299,0.0003396190796645,0.006135354477469,0.0109274189653088,0.0203813654813251,0.0001820446705981,0.0032569709703811,0.0008658418491495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.05729140151067,46.25219357450093,32.908046642264814,42.13786239403221,43.30643061017148,0.0364945019710991,0.2189501012082236,0.7772731178778478,6.071260469865784,4.287969129688194,-0.523772597496592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0364954845380927,0.3647036699487845,0.2189501012082236,0.0039683073599154,0.0476072927417212,0.0156943208259962,3.342583151244532,2.9700562752825763,2.9700562752825763,0.021125403646457,0.0,3.4321235407920074,2.972772143563575,12,0.60840123,0.326338199513382,-2.9700562752825763
sample_d2f237df725878414383,e8fa358c963cf03232f901a9ee9420170a77cfc3afcedec49010472d129bc1a9,map_002,map_002,final,0,six_axis,explicit,6.0,RECOVERED_LOCAL_local,v3_exact_match,d46c9e86aea3de5c,pathguard_preexec_v2.0.0,npz_pre_execution_arrays_only,,215.24718946308448,1078,0.1998581146361044,0.2000000000000028,0.200000000000017,-3.388961311121146e-05,0.0142112698684595,0.0850514553387196,0.0096870192136716,0.0344834902895347,0.0614075305661296,0.083049953670501,0.0017544930182913,0.0249717769455384,0.0090945655396733,-5.767392335715099e-18,0.0246876638447283,0.1998539171222628,0.0591510157966683,0.0051570565240302,0.1235795320414706,0.0263165346262668,15.141031111765091,26.716507237904576,18.83144652241344,24.174598454303577,26.432761205652444,0.1489498566487196,0.3112196423987407,2.253917907235754,6.03755518638007,5.898394175779597,-0.4863787489064206,0.132635311539279,0.8897700838922014,0.0855393865323398,0.3436196201088747,0.5504579447332946,0.0279563749570658,0.5219180019319734,0.1645506308114703,0.1443033954237463,0.4364831366541466,0.2993688527301003,0.0217465973045275,0.2572230699214211,0.0866608931727351,2.5109482862687296,2.617690825316477,2.5109482862687296,0.0730068168697761,0.1835934505645438,2.513485903189061,2.8501183110683552,12,0.71029806,0.7833333333333333,-2.5109482862687296
sample_d4a9022cffe78fed5a86,fa8dcc99b7f343d5285d5b2b5826551fa69b849af9603d94fa1d6cfe385f849d,map_008,map_008,final,1,unknown,unknown,,RECOVERED_LOCAL_local,v3_exact_match,derived-1c6f954ff7dc8568,pathguard_preexec_v2.0.0,npz_pre_execution_arrays_only,,341.49105542170827,1709,0.1999362151180961,0.1999999999999975,0.2000000000000355,0.0045952862098156,0.0052573535267326,0.0617377537652619,0.000609685809526,0.0152103845275839,0.0324044516238514,0.060090047618949,0.0004315284532507,0.0088508447724223,0.0022170123484756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.972614767950738,39.67420632281022,22.476794512256152,35.418529589681704,38.40988825663177,0.0688623762332072,0.3524873849672766,1.0071455170328465,5.49999993121032,3.84979865234865,-0.5375908182908509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0688626355696445,0.580313020543751,0.3524873849672766,0.005093403303771,0.0861264841796846,0.018284412303275,2.427513731042691,3.2760389948389537,2.427513731042691,0.0572013398105035,0.0,2.5167382137375776,3.338935162358033,12,0.62169906,0.45014193025141935,-2.427513731042691
sample_dc354ceafd0a8399de62,aaae096b83438dc385e4b41edff046d507ccf7378e5e2ac65fbedc5b8cd4bb52,map_019,map_019,final,1,unknown,unknown,,RECOVERED_LOCAL_local,v3_exact_match,derived-1c6f954ff7dc8568,pathguard_preexec_v2.0.0,npz_pre_execution_arrays_only,,858.3136931573858,4293,0.1999798912295866,0.1999999999999886,0.2000000000000454,0.0006888425570018,0.0027853823196325,0.0201655987211712,0.0018364984516301,0.0052610573008415,0.0103130175303162,0.0200448550378846,0.0003466585751446,0.0035984524766644,0.0010804026481925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.790813496830847,33.018294608530844,19.87403778426782,28.00856455782024,30.79727637241816,0.0532272686118228,0.2227089547101201,1.0448024975641952,6.200000096917301,4.572798651162331,-0.2549516320903535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0532034743387164,0.3535911675586425,0.2227089547101201,0.0063675116575272,0.0465116970958467,0.0179627971295211,2.416408625977103,2.877741710012109,2.416408625977103,0.0201068133106382,0.0,2.5790798736958167,2.8900409549275503,12,0.57014416,0.36605839416058394,-2.416408625977103
sample_e163819e95ebffa9b8d7,8d4664a4e178bbaadadb9ccb33e3feb03dfbf7b0d3c671460d032330798a85dc,map_019,map_019,final,1,unknown,unknown,,RECOVERED_LOCAL_local,v3_exact_match,derived-1c6f954ff7dc8568,pathguard_preexec_v2.0.0,npz_pre_execution_arrays_only,,859.2496081926707,4298,0.1999650007429999,0.1999999999999886,0.2000000000000454,0.0006654605179786,0.00591297734535,0.0305207908169446,0.0021625598528394,0.0178078027672517,0.0220477854062101,0.0294969609705637,0.0011641812302906,0.0082794044099726,0.0050779241925959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.15069516495237,29.824221256825084,18.09001908021965,24.29988393423092,26.21436151275737,0.0883141382071806,0.3150056400874625,1.382186407235963,5.942961068009085,4.3519776381538575,-0.5679382949117533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0933812843240505,0.3915449769532821,0.3292320581917611,0.0170015496993987,0.1071380722380424,0.0636633160036074,2.5146117257803136,2.3001370459326904,2.3001370459326904,0.0222284998607863,0.0,2.7961819428417978,2.300195815934257,12,0.54246733,0.5134022708840228,-2.3001370459326904
sample_e34a0e3c6ab759be5857,ad407f967244550119c7215e89c6cf63e7cbae488f8018a8021853d7c263bdea,map_002,map_002,final,0,five_axis,explicit,5.0,RECOVERED_LOCAL_local,v3_exact_match,4ec13c407273a370,pathguard_preexec_v2.0.0,npz_pre_execution_arrays_only,steer_ff_rad:used_beta_ref_rad;yaw_rate_ref_radps:derived_from_yaw_per_m_and_speed,214.8210067384432,1040,0.2067574655807923,0.1999999999913626,0.2873372298086343,0.0004849880800183,0.0138505791738934,0.1327453167188396,0.0103267943682112,0.0241769836728961,0.0391187815576777,0.0819827203907771,0.0049234514325256,1.202258520671077,0.0085983286387631,-0.0015098304331444,0.0234328177294347,0.0990656645269447,0.0654022948704269,0.0027468904419152,0.07896649342571,0.0153491733196416,13.315872587131746,17.33086622858576,17.204600474243144,17.33086622858576,17.33086622858576,0.1474243995491285,0.3278612433711735,2.089948848822156,5.492381384103476,5.47586883816894,-0.4329906775760664,0.0279655581621968,0.416208995029482,0.0,0.0389495002524371,0.3527707217852164,0.0038250041393173,0.0929687232824791,0.0279934097034277,0.1507963880380623,1.3492260446193178,0.3459995214028984,0.0609578378721657,5.200780371061185,0.0768818825976656,3.233847415312808,2.936519607999017,2.936519607999017,0.0686947862044556,0.0492864408130786,3.56357015884222,3.0307530022853504,1,0.62451914,0.7405920519059204,-2.936519607999017
