"route_input_hash","route_file_sha256","map","hard_certificate_passed","policy_id","build_family","vehicle_profile_id","vehicle_profile_fingerprint","axle_count","hard_failure_reasons","failure_reasons_union","point_count","route_length_m"
"969345cd3035e5ea374cfc2faa1935573db3342a8996f69b6227b3a30fe2c46c","0d4f47276485cda739ee3d341725b85b2cd4dd0d70628ab3336dae004fae9bcd","mounarea_1","0","[0.05, null, 0.18, 1.02]","official_physics_p4_all12_certified_20260816","","","","closed_loop_pcd_clearance","closed_loop_pcd_clearance","4629","925.408827585633"
"99246e057ab0b97e8b60adb1594362d0fbcc2324b643ba5d5eb4015ff822e245","da32f701a7063ede4e5dc8944376728525bfdcae3f8f1bae9efc9b3d0f9ce516","mounarea_1","0","[0.05, null, 0.18, 1.02]","official_physics_p4_all12_certified_20260816","","","","closed_loop_pcd_clearance|maximum_slip_ratio","closed_loop_pcd_clearance|maximum_slip_ratio","4625","924.7188280435934"
"a0ee2e638f1b60faa183c27745b6f113ae2825458da1f11aee27281a3758cb2e","e58d5edb48a5baf163f950233168662561f3c86825392fc2bbcaa92429fc7735","mounarea_1","0","[0.05, null, 0.18, 1.02]","official_physics_p4_all12_certified_20260816","","","","closed_loop_pcd_clearance","closed_loop_pcd_clearance","4624","924.4498991955882"
"a6b538fa114dae679b7e036a0a032481fd89c48a5ea220a68e00ba2881a973f1","a34284883110941b1b59affe4ac0d9994064b5e587065c0535ad4b57b40143dc","mounarea_1","0","[0.05, null, 0.18, 1.02]","official_physics_p4_all12_certified_20260816","","","","closed_loop_pcd_clearance","closed_loop_pcd_clearance","4632","926.0161088059396"
"a7529e705f10881bd32d31658c2431e192d26331eb43b6d6860c12e1958b44ad","f9d677626097dfafe832619cf5c76ed687154b65ac340fa50d1c052626ed72e9","mounarea_1","0","[0.05, null, 0.18, 1.02]","official_physics_p4_current_runtime_ordinary10_20260816","","","","closed_loop_pcd_clearance","closed_loop_pcd_clearance","4622","924.1576151576916"
"a75ce5059ba323e5e70254b4e704c0c2d8de16972bb2f2328b734b43ef35a3c3","67597f0fa0d213b64b4eb0303842c8b6f2d84b679316bcc7c72e7e0c8263e81e","mounarea_1","0","[0.05, null, 0.18, 1.02]","B_cold_start_closed_loop_v1_20260814","","","","closed_loop_pcd_clearance","closed_loop_pcd_clearance","4633","926.2583156347113"
"b60d8e5afa2940052709bfc9cd8e18b697a4e5df096cc9b90322709505f5fbad","24fda5aec8e86713c6b3eba8a96608917c0356284565e601139cf9ca358cddc8","mounarea_1","0","[0.05, null, 0.18, 1.02]","p5_ordinary10_closed_loop_v1_20260812","","","","closed_loop_txt_clearance","closed_loop_txt_clearance","4632","926.0161088059396"
"b6faac36a926fed23b2c738d7e32b5f06f542f95f532739c79f9084cc602b939","92a427bf01c0fd274fd5f34c723e9eced47c9e037f19ef716e68f6884b7e1f47","mounarea_1","0","[0.05, null, 0.18, 1.02]","B_cold_start_closed_loop_v1_20260814","","","","closed_loop_pcd_clearance","closed_loop_pcd_clearance","4626","924.8732238175493"
"c5ae2996c346c65ad546abbd03dc07cf0e973fc547350ccfe5be6a8a746d04a6","5cb302118309db5e4bfed669e01b359c93cf2a8f82704364a457294eb75631ea","mounarea_1","0","[0.05, null, 0.18, 1.02]","official_physics_p4_all12_certified_20260816","","","","closed_loop_pcd_clearance","closed_loop_pcd_clearance","4632","926.1137195221171"
"c9bec0aa2771f4f04b292c52ca9b63d3de4ba290aadee56a5363310e8ead405a","8c7a4e845d755564c25af00e4b04ddbe42c7717436f61740630cb4c690389664","mounarea_1","0","[0.05, null, 0.18, 1.02]","p5_ordinary10_closed_loop_v1_20260812","","","","closed_loop_txt_clearance","closed_loop_txt_clearance","4632","926.0161088059396"
"e67c5672e53b57c8748ea4b3c7b60c7291560c9ab3781a56cb8707a4d57c20f0","1df7f8b09b1494d59e099a46af1f102a162e9b7f162bfce604f4e542938a5c82","mounarea_1","0","[0.05, null, 0.18, 1.02]","official_physics_p4_all12_certified_20260816","","","","closed_loop_pcd_clearance|maximum_slip_ratio","closed_loop_pcd_clearance|maximum_slip_ratio","4624","924.4498991955882"
"1cb1ed181896b26822529be5a9d8733ee33aa417a0fd25e6e74bb07a97c023d7","ce8b509210eab449c816b3ae020500741d04dbdf208372f8aeae6e0ec1885535","mounarea_1","1","[0.05, null, 0.18, 1.02]","A_hybrid_telemetry_refine_20260816_v1","","","","","","4619","923.547939967051"
"2a55d3c529d24e48ec0aada2bb4a6f712c81a444738317cd672aed124b49eb60","a082d02e671ab4f4df96fa2fff80e7d7493ad0b99ac350432542ab687550cd61","mounarea_1","1","[0.05, null, 0.18, 1.02]","B_cold_start_closed_loop_v1_20260814","","","","","","4624","924.5177826905112"
"379065dc6d96e4b53088b1c068d99d42f0e6cc23fa59d4bc5cffd1333e15490d","f524c7da810a725e1760cea4f14b15fe8842b2356133de729e4880234a2a0768","mounarea_1","1","[0.05, null, 0.18, 1.02]","official_physics_p4_mounarea1_feedback4_20260816","","","","","","4620","923.6128445567914"
"4dd6a98dd7f0fd47e4afd47b473516165f62fd4a80bc39e67e6af036c93a02c6","0f52540203463647be7912a74e14895ac6b54c19fa6789c21ab1c6c427df4ead","mounarea_1","1","[0.05, null, 0.18, 1.02]","B_cold_start_closed_loop_v2_20260814","","","","","","4632","926.0161088059396"
"6a81f2b0b89e3bc2262af83eca44541c659bf94e29bee89afd8eb373efad2df4","1c8703eee0ef9dc70a7890fcbcaae6e0ba8ec37edfbf3e5a602a0592f7fc008e","mounarea_1","1","[0.05, null, 0.18, 1.02]","B_cold_start_relaxed_12maps_20260815","","","","","","4624","924.4217346987028"
"7d25a9031e23e1d85a314dadef131132adce6423d20b71376c0ee72d3c655869","b134d56dc20a309233bf7df84b1199a0d081d4211770b20b4b21672b6679d093","mounarea_1","1","[0.05, null, 0.18, 1.02]","B_cold_start_closed_loop_v1_20260814","","","","","","4625","924.7029491195922"
"8ce509a2a4492a08b36bf5362273826918bba58faac9119a9890ac7e344abd34","df2d036bb9ca46e08431cdf6e69cab389a95e804d936853021b43c79d30d0c78","mounarea_1","1","[0.05, null, 0.18, 1.02]","B_cold_start_closed_loop_v1_20260814","","","","","","4624","924.4862573114267"
"ce0803ca4f1808ae5f22e6b81dccc04f4a2ea607eb37f3bdfc28483cda135390","666850acac70489a2d44eb118cd575c1be7e1f133cb657899034b398347bc729","mounarea_2","1","[0.05, 0.005, 0.18, 1.02]","5axles","five_axis","ee1b968983f0d0d8305b5afc24afd9ea65d17027e1bebdab5f8bd2dae19edfc5","5.0","","","2349","469.5335412914201"
"f3d193f7de0d0a231c41f136fe1054428011ec923135f4707e3323508a45bf4c","16f7046c823273c4ad61bac99df90a45316277180ab0b99868dbcccfe20a0d9e","mounarea_2","1","[0.05, null, 0.18, 1.02]","A_hybrid_telemetry_refine_20260816_v1","","","6.0","","","2345","468.6831163130501"
"45ceef97ce9d0054c4a5eda95a0591648b9b10db038571aaaef2b4abcc247e4b","cae496e66385506cdf16c787baefda67926da650cb59d310de9be18c5ad40351","mounarea_2","0","[0.05, null, 0.18, 1.02]","mounarea2_release_gate4_replay","","","","closed_loop_heightmap_footprint","closed_loop_heightmap_footprint|maximum_slip_ratio","2349","469.533717697142"
"651e8de60717f0bf63a1452a66e23adf2cc0013c9059e84e9fd284ce66523ae3","556ca7d149bb7f67ad0308d54b02bf75e952742239785e6a4cc2cbfd25a04c99","mounarea_2","0","[0.05, null, 0.18, 1.02]","B_cold_start_closed_loop_v1_20260814","","","","closed_loop_heightmap_footprint","closed_loop_heightmap_footprint","2350","469.7025005057628"
"65af62905d6c1593b6c16860d7c167d58cc8d4d542d32005c547fc0449c7e190","1b2dc8282436e8a197430a3398a0736047923efbaa21f412fc8dcbc62efc46ab","mounarea_2","0","[0.05, null, 0.18, 1.02]","B_cold_start_closed_loop_v1_20260814","","","","closed_loop_heightmap_footprint","closed_loop_heightmap_footprint","2349","469.53389015620377"
"eb64f6f72321d584d2236adc82df9151f1f81082fbe57f8117edd3b144e2f46f","31405b6582b38985e7050b53e2bcb1bb5ad8ca3cf0a1c659a24e18ceca1fb203","mounarea_2","0","[0.05, null, 0.18, 1.02]","B_cold_start_closed_loop_v1_20260814","","","","closed_loop_heightmap_footprint","closed_loop_heightmap_footprint","2359","471.4196401076093"
"43d5e299a53edf1dc961c5509b3ed11b8063908f30b58d92c28350bcd4c51b29","c96d9a2f7b48fa9a97328cbb5da77c77d8dd62dc4668feaf61fb4dfbb40c0f8b","mounarea_2","1","[0.05, null, 0.18, 1.02]","A_hybrid_telemetry_refine_20260816_v1","","","","","","2349","469.5335412914201"
"4e27ac6a35916ed193a152f17a1ebf4ac9b3956ec9ae77048ace05396e7ca336","b8b85182b0e21ba89e5fe10d7d9aec1ea6f7139fb8c94e6a43bd8279ff68f0df","mounarea_2","1","[0.05, null, 0.18, 1.02]","B_cold_start_closed_loop_v1_20260814","","","","","","2349","469.53389015620377"
"58f7b69272ce0e5497b79e7d771d15b92d64320671da4b40ca7c8648eb00063f","b3e2c27138a322fd2ac66cbec25605c4a47d8563563b39f7ce0cf32840d57d56","mounarea_2","1","[0.05, null, 0.18, 1.02]","B_cold_start_closed_loop_v1_20260814","","","","","","2349","469.50349334419127"
"651a21ad6480bd09756be01c5510439baa93b8e774bc4e7f572e00ccf028afb5","09a24c251fb4eee6fe80b3bbbbea2a6ee861b78b077def3c7a1aad891c82892a","mounarea_2","1","[0.05, null, 0.18, 1.02]","B_cold_start_closed_loop_v1_20260814","","","","","","2350","469.6369862250566"
"6e520ec9f5164e80bb111715a76d9cb8c0d1ab8440f08ee18366c21de39dda5d","f05ff7a0c3dbddaf276f7cb59ab142189b3d5d34aa0db8dbe24efda5b50d82af","mounarea_2","1","[0.05, null, 0.18, 1.02]","B_cold_start_closed_loop_v1_20260814","","","","","","2349","469.5335412914201"
"8999730d83ec4b61900a245989734b2ad01e82758fc31a88ef4d16c1edca77d5","86d5df5f51d4b677a84270e77a94daa89d92611422c255ddb57320044f1221fe","mounarea_2","1","[0.05, null, 0.18, 1.02]","B_cold_start_closed_loop_v1_20260814","","","","","","2351","469.9566452965701"
"dcdbad2553320151989b899493ae40573d2a15ba47e51284d5f9c4f8c2b7526e","b9cab550055b41f695e42747eba0150539258be4eae67c3c64fb300e3b68dd73","mounarea_2","1","[0.05, null, 0.18, 1.02]","B_cold_start_closed_loop_v1_20260814","","","","","","2349","469.533717697142"
"106e2e29c65e0610642a13d33daf735fef870ab658a9912e2c05996901f43e18","db9e18bff31bdd315242e9644a0ecec180dc15d33d516721c81ff51efa75e103","mounarea_3","0","[0.05, null, 0.18, 1.3]","5axles","five_axis","6e898ff7ac46a2787fb81ecea16e0e5ca585cf290cccb00a7656cb178eb56053","5.0","maximum_slip_ratio|maximum_tire_utilization","maximum_slip_ratio|maximum_tire_utilization","7955","1588.301982222156"
"2916af159169e24754cfaef4ccb18cc45640105b1fc63c09b87f51f136d77626","1de3b7f0248b94ac4799db6c9144c59507dedcec8e47efdaaad2c228e8e0c04f","mounarea_3","0","[0.05, null, 0.18, 1.3]","5axles","five_axis","ee1b968983f0d0d8305b5afc24afd9ea65d17027e1bebdab5f8bd2dae19edfc5","5.0","maximum_slip_ratio","maximum_slip_ratio","7943","1588.3013898303477"
"6385b19ef2726817d3cf205de0893978a98db0ad65116ae3bbfb204ac29e4946","2cc3f7c16f263dd722be3dad37de7210af56949cacc123378b87b11516771bfa","mounarea_3","0","[0.05, null, 0.18, 1.3]","5axles","five_axis","ee1b968983f0d0d8305b5afc24afd9ea65d17027e1bebdab5f8bd2dae19edfc5","5.0","maximum_slip_ratio","maximum_slip_ratio","7943","1588.3013898303477"
"a3811696c1adc0b17cd5920f27e7e756714c9a566436700bd420f5de0eaf376e","e4794f2802e36b7ae1d77fb62479e70de9764d82dbc5064059ddbec44dbc437b","mounarea_3","0","[0.05, null, 0.18, 1.3]","5axles","five_axis","ee1b968983f0d0d8305b5afc24afd9ea65d17027e1bebdab5f8bd2dae19edfc5","5.0","maximum_slip_ratio","maximum_slip_ratio","7943","1588.3013898303477"
"f123118505c94bfbf92a46390daa77a04529785cf2c4b571b6bb375cde158f74","36e51b167281e01dbc3effe40851dafeb6e02ed1edbd45ca92047eb393aae727","mounarea_3","0","[0.05, 0.005, 0.18, 1.02]","5axles","five_axis","c55daff1b698d1f4e5430ac09daa62a4231411205564f579dcecdbf8da0aaefb","5.0","external_safety_postprocess_required","closed_loop_heightmap_footprint|closed_loop_pcd_clearance|external_safety_postprocess_required|maximum_slip_ratio","40406","8080.908932495445"
"103906c98f64e960a720fc8e6b40552627a5cac45d056239f76d109686db9bab","068ed1cea5ccf091912d4be41c572b18d5a33ef938194085d66d899fb75e48d8","mounarea_3","1","[0.05, null, 0.18, 1.45]","5axles","five_axis","6e898ff7ac46a2787fb81ecea16e0e5ca585cf290cccb00a7656cb178eb56053","5.0","","","7955","1588.301982222156"
"2ee50006cc42edefff1ac893bf04ae66993bad314566b12075893fda69cc0d2e","6fb4bea2b8dd8dbddba854e2a82f43243be1e978603119c52cc9ae59c1b3fce0","mounarea_3","1","[0.05, null, 0.18, 1.45]","5axles","five_axis","c55daff1b698d1f4e5430ac09daa62a4231411205564f579dcecdbf8da0aaefb","5.0","","","7955","1588.301982222156"
"3d7827e7f42e849586832cd5e81bb9099b3ccc87659f754b15e97dd53df34bf9","7085c8418ca666e4e45578382182ceaf1f16730e4b784e6051058698b3cea6b8","mounarea_3","1","[0.05, null, 0.18, 1.45]","5axles","five_axis","6e898ff7ac46a2787fb81ecea16e0e5ca585cf290cccb00a7656cb178eb56053","5.0","","","7955","1588.301982222156"
"44397725c5084dc0155ed0d26b40afe2bb58c82602a7cda5d8f4a40bb87fae2b","d1e260ddce66610ba7bc4165f8d8ca4c3aaf2c74daed561e8df839e54a50eec4","mounarea_3","1","[0.05, null, 0.18, 1.45]","5axles","five_axis","6e898ff7ac46a2787fb81ecea16e0e5ca585cf290cccb00a7656cb178eb56053","5.0","","","7955","1588.301982222156"
"4621aef849adc1c206ea506ea28921ea1515a1c1f54cb45001a32ab25d967c64","6881d5f3111be9a2fb110a007de16cf2df24a0cdeb29815ff76bf6b259e4ba90","mounarea_3","1","[0.05, null, 0.18, 1.45]","5axles","five_axis","c55daff1b698d1f4e5430ac09daa62a4231411205564f579dcecdbf8da0aaefb","5.0","","","7955","1588.301982222156"
"49ca6e2aca9ffb83ba8c33b0eb7923adc5e0935d1d5c505fec89c3eb101276a6","b818df47fa34788182098451d1ec0b949c7b4ce0392ae86107afe41842a4e35e","mounarea_3","1","[0.05, null, 0.18, 1.45]","5axles","five_axis","6e898ff7ac46a2787fb81ecea16e0e5ca585cf290cccb00a7656cb178eb56053","5.0","","","7955","1588.301982222156"
"5d4147004143bf3c0e570d8a0dbef872662b436ea68c4da5aedbfecdca8c3028","c3073787beaafc37f3311df18036e8c7ec09970a8c1ba316afb17c0c3f3003d4","mounarea_3","1","[0.05, null, 0.18, 1.45]","5axles","five_axis","6e898ff7ac46a2787fb81ecea16e0e5ca585cf290cccb00a7656cb178eb56053","5.0","","","7955","1588.301982222156"
"68fd2b29cdc8fb4c1e9d7dfb84febaf4469c2a3379e2da63c7a9485e0f1d9862","d938c18d0a9c2bf66c7debb8a445017faad4e8e0854b4cc014f3a5bd945a83a9","mounarea_3","1","[0.05, null, 0.18, 1.45]","5axles","five_axis","c55daff1b698d1f4e5430ac09daa62a4231411205564f579dcecdbf8da0aaefb","5.0","","","7955","1588.301982222156"
"68ff7fcecc2334421c2666b11e1639e347b21997031d1328f8cc561e778bf58a","49721f24ad44940506ab6e76725b1746ed5eb4312376fb8a299ffe0b01c76d8b","mounarea_3","1","[0.05, null, 0.18, 1.45]","5axles","five_axis","6e898ff7ac46a2787fb81ecea16e0e5ca585cf290cccb00a7656cb178eb56053","5.0","","","7955","1588.301982222156"
"6b7e7df7135a8609daf2b1717c41206f9d03a1b301f1354481ddca826a9760d5","7e4e7f351e7253f1484779fc17bf14a5bca9a24b01c143e7757ef2ed1e56cc12","mounarea_3","1","[0.05, null, 0.18, 1.45]","5axles","five_axis","c55daff1b698d1f4e5430ac09daa62a4231411205564f579dcecdbf8da0aaefb","5.0","","","7955","1588.301982222156"
"9fbdf0e790882cd87ec40f1e4ba8924314a0b49b813d0f23c74203f9a3f10889","22f5d4c2dc4637e7b637852c460dd1c619d9676c3b291f2b12411e5a00ecdc35","mounarea_3","1","[0.05, null, 0.18, 1.3]","5axles","five_axis","ee1b968983f0d0d8305b5afc24afd9ea65d17027e1bebdab5f8bd2dae19edfc5","5.0","","","7943","1588.3013898303477"
"a03678ea1ac3544b9d8505a6906de6e7933eba1c6961720929525d4a972eeffe","7df3bd48cd8589ea742247649b801794ea107b98c6e7887ff0d893cdcaecb630","mounarea_3","1","[0.05, null, 0.18, 1.45]","5axles","five_axis","6e898ff7ac46a2787fb81ecea16e0e5ca585cf290cccb00a7656cb178eb56053","5.0","","","7955","1588.301982222156"
"a2c41b73e975b3c78a124032597df0856b7033908231faf6188d4d4f16a787ce","6cad8e548a598e2456cd902c84e72275b0b4a9ee4957670cfd202e5aa4f4ebd3","mounarea_3","1","[0.05, null, 0.18, 1.45]","5axles","five_axis","6e898ff7ac46a2787fb81ecea16e0e5ca585cf290cccb00a7656cb178eb56053","5.0","","","7955","1588.301982222156"
"f6bea21cddf31970a20093957173375e5d295e054f9c6feebb61fb58eccc7aa6","9ad48b1d987d8e3def47fd3c3acb596ed88c6e8a9085fc473274fa4810c2fb7f","mounarea_3","1","[0.05, null, 0.18, 1.45]","5axles","five_axis","c55daff1b698d1f4e5430ac09daa62a4231411205564f579dcecdbf8da0aaefb","5.0","","","7955","1588.301982222156"
"85eda4a064d764084ab48b4d8067f304d81bf07d7aa4b79073af682f6ab769c1","86c4abbb8f8a8538286f7598df7fe3a8b708e82d452239786f27a7fdfa78cc3a","mounarea_3","0","[0.05, null, 0.18, 1.02]","6axles","six_axis","2e3182561ba5e89c98d721a253abf5be43e49567568c38d74246acf3ab860f79","6.0","closed_loop_pcd_clearance","closed_loop_pcd_clearance","7951","1589.8616902147528"
"ab35c86cf29cc6908704b3b7e8246e2d4732893863b57cfb7dc0c784b5a8a166","0612666358035b0f27fc0fd5abfc4ca7893a478cf2c5b5fa41e9d8e9addde0c2","mounarea_3","0","[0.05, null, 0.18, 1.02]","6axles","six_axis","2e3182561ba5e89c98d721a253abf5be43e49567568c38d74246acf3ab860f79","6.0","closed_loop_pcd_clearance","closed_loop_pcd_clearance","7951","1589.8609026036997"
"c4fa99951133e9f6e280cdfa71ec9c92caf6d1657c775803f9db262b547e5898","15d6514caf429b0e6d11af7096884dc5a924958aec6d6a3d32d0e02b1dc85fb5","mounarea_3","0","[0.05, null, 0.18, 1.02]","6axles","six_axis","2e3182561ba5e89c98d721a253abf5be43e49567568c38d74246acf3ab860f79","6.0","closed_loop_pcd_clearance","closed_loop_pcd_clearance","7951","1589.8468561318384"
"3260ac3fec7c606f5a76a95b36c1c85c42bd325e5cedd670c383985a8851e026","96f134a56abe5ef03b0965a619199b3b085fb1489ee3168c5329a0e45a7eb302","mounarea_3","1","[0.05, null, 0.18, 1.02]","6axles","six_axis","2e3182561ba5e89c98d721a253abf5be43e49567568c38d74246acf3ab860f79","6.0","","","7951","1589.8609026036997"
"87267a2c93089946080a4bcbc89925be4bfc37368db68156203f02771a539740","5a4fe3eadde57a8c79f40e99a41fe2afe099ce7f132cc284c22ad21f33d475df","mounarea_3","1","[0.05, null, 0.18, 1.02]","6axles","six_axis","2e3182561ba5e89c98d721a253abf5be43e49567568c38d74246acf3ab860f79","6.0","","","7949","1589.5057005465721"
"d1ecf397fbae90f8153f3b6ae41a81161b6363ea040c4bfea1d71476344a8467","e46183cc70ffb5bd2d70160f3d79dd6582372543e316cd33eef22914e909cf5a","mounarea_3","1","[0.05, null, 0.18, 1.02]","6axles","six_axis","2e3182561ba5e89c98d721a253abf5be43e49567568c38d74246acf3ab860f79","6.0","","","7952","1590.1634689726864"
"eab75a9a389358673ab37a5d65e7e30fc900dd76398ea75d94e6c54bb90bff57","a000af9f26d629f2ff831d48eca19db38a0ebe9370523fd03d538fcebbd973c5","mounarea_3","1","[0.05, null, 0.18, 1.02]","6axles","six_axis","2e3182561ba5e89c98d721a253abf5be43e49567568c38d74246acf3ab860f79","6.0","","","7951","1589.8609026036997"
"77ace61acae492fa178e1b03b81fdced8505713232ba2792d5b449cf103284dc","c6c188f4a04cc0d66869c9c618ff5f2b5a6b2cf28e319121595bdbd5dd48e0bd","mounarea_6","0","[0.05, null, 0.18, 1.3]","5axles","five_axis","6e898ff7ac46a2787fb81ecea16e0e5ca585cf290cccb00a7656cb178eb56053","5.0","maximum_slip_ratio|maximum_tire_utilization","maximum_slip_ratio|maximum_tire_utilization","5424","1083.530896404707"
"85ed1de9cc50f2e962afdc761244b2b8413a4cef61b4571164b9cd4ec0169634","5ac0e374a0a4908619797cb71b3d30455293298886b46b2dc23fc24f80d92738","mounarea_6","0","[0.05, 0.005, 0.18, 1.02]","5axles","five_axis","caa95ee3926759a8683c3b411a8906a8616c324b897b12ecdaa577de4dfc1302","5.0","closed_loop_pcd_clearance","closed_loop_pcd_clearance","5422","1084.1008725224704"
"89bf014c8d8fe7c6e8982f7a73e9006bdc2ed29315f77a35f58d052dcbe9f5f4","0dd0ad564cc7ec07abfe748a1a04a4e9db1023e19561382d933a17ac10eebc99","mounarea_6","0","[0.05, null, 0.18, 1.02]","5axles","five_axis","4ec13c407273a370c01747c10ca81942fa98caab38073946be123042e1dd02b7","5.0","maximum_slip_ratio|maximum_tire_utilization","maximum_slip_ratio|maximum_tire_utilization","5424","1083.530896404707"
"9cf0052388776b22193d5e189c3a874d7070bf1350c2aee74324f2dbfa7e8579","303c90c7c6c9b183423d07600425fccf002622f7b365a47e9bf7adbf563ed490","mounarea_6","0","[0.05, null, 0.18, 1.45]","5axles","five_axis","6e898ff7ac46a2787fb81ecea16e0e5ca585cf290cccb00a7656cb178eb56053","5.0","maximum_slip_ratio|maximum_tire_utilization","maximum_slip_ratio|maximum_tire_utilization","5424","1083.530896404707"
"abdef1fa3c48c9d109454b734f2d1f649dc2db2d614472d7350ec10212ad2a84","4310d41861e18d628fb65f7055996dc67b975426ea215e7a17f1a1fd6b152bf6","mounarea_6","0","[0.05, null, 0.18, 1.3]","5axles","five_axis","6e898ff7ac46a2787fb81ecea16e0e5ca585cf290cccb00a7656cb178eb56053","5.0","maximum_slip_ratio|maximum_tire_utilization","maximum_slip_ratio|maximum_tire_utilization","5424","1083.530896404707"
"d99ebdec90627bd95bb6aa5f0b2919db4658639323b8d2549e3069cc578d7b04","af9c20361f5297b9a37c199de9ba9e844357ec5bd810c7dd9f09311192983a3d","mounarea_6","0","[0.05, null, 0.18, 1.3]","5axles","five_axis","6e898ff7ac46a2787fb81ecea16e0e5ca585cf290cccb00a7656cb178eb56053","5.0","maximum_slip_ratio|maximum_tire_utilization","maximum_slip_ratio|maximum_tire_utilization","5424","1083.530896404707"
"e337b22b8398ecf62b687f9077111eec0ef3d5e7a1ba325f888573810e84aaf1","b8fb665cce079b4be288cb3f69b1f3e80678b7aec61b3d3d8de10725783f4c7e","mounarea_6","0","[0.05, null, 0.18, 1.45]","5axles","five_axis","6e898ff7ac46a2787fb81ecea16e0e5ca585cf290cccb00a7656cb178eb56053","5.0","maximum_slip_ratio|maximum_tire_utilization","maximum_slip_ratio|maximum_tire_utilization","5424","1083.530896404707"
"f01244c02e27c2798881b826c33117eef080bc05c0db182ea0977d83481323e8","f2ffa6c8bcba5790afefe518da1111ff4a8f0e846514406e9ca9d35e95522fa3","mounarea_6","0","[0.05, null, 0.18, 1.45]","5axles","five_axis","6e898ff7ac46a2787fb81ecea16e0e5ca585cf290cccb00a7656cb178eb56053","5.0","maximum_slip_ratio|maximum_tire_utilization","maximum_slip_ratio|maximum_tire_utilization","5424","1083.530896404707"
"3940194ac89d9a9aa09fb49194fad1f05345241550d27e78b1740c40e67ab8e2","80f3a93e01edb568e878caad4c81863f89a82d9ab01ff45f79adf3a1c0cff333","mounarea_6","1","[0.05, null, 0.18, 1.02]","6axles","six_axis","2e3182561ba5e89c98d721a253abf5be43e49567568c38d74246acf3ab860f79","6.0","","","5418","1083.2610079908802"
"0aee9783b6cc92daa7581e2f1d46d8d1c55416ce8530b1dd0cd4adee2a4a38a1","533c5b03eeac21c5dd8257a41b49acf9b8b7da7da42ca5e797f2f16801d54eb7","narrow_1","1","[0.05, 0.005, 0.18, 1.02]","5axles","five_axis","ee1b968983f0d0d8305b5afc24afd9ea65d17027e1bebdab5f8bd2dae19edfc5","5.0","","","251","49.939360621637654"
"2b27e9507f8e582160efd93f0f0de6068ec6d4256b4a1c53e81595ecbfeed758","48d13159987ef10ba4b23c9e3c2c3b92750e37b3cdf3e3744465c8be37f96fa2","narrow_1","1","[0.05, null, 0.18, 1.02]","B_cold_start_relaxed_remaining4_20260815","","","","","","251","49.85578107795215"
"89cee14bb6b9edc6960428ea707355a47f0d3ada39971d8543bde3b2c51bbb34","c31856d0bd88f30c1d3e39eb457267913b23ee202971f81f276d37bbf7e75a0f","narrow_1","1","[0.05, null, 0.18, 1.02]","B_cold_start_relaxed_remaining4_20260815","","","","","","251","49.85466355569337"
"9741e04c278c3ab05deff0e4d4a4aa51069876248370aa7d12f4bb81e6071e80","98e4050cc786b3f58f99c773c7795a80be690562c321996b2ca733d4e522a2c1","narrow_1","1","[0.05, null, 0.18, 1.02]","B_cold_start_relaxed_remaining4_20260815","","","","","","251","49.86566304476828"
"f2f35d09a23ccba860a20fed00b64c710eba46d19341da00bdee97a803ca0a34","263e3bf9cb766ff35f2748689ff883e96186b62d8c8f3a6df32d205f0d27ec90","narrow_1","1","[0.05, null, 0.18, 1.02]","official_physics_p4_cross_narrow_releasegate_20260816","","","","","","251","49.85616641098335"
"f619a540a446f9f96fa13b0ba50bda24d63b66d0e366db8ce2a7df6454d7b56e","fad0c45d63853060ba2c3ede40dfa6d6f70b614f26b3cc9f2e71d85ed028dd81","narrow_1","1","[0.05, null, 0.18, 1.02]","official_physics_p4_cross_narrow_releasegate_20260816","","","","","","251","49.939360621637654"
"35fbc9e893e02678d39237c1f6e5bc9fce8e9a07c696adf0ef66f4fee406514c","01ceb4d030f51a16958b5ef781e78538e8d5f7d20d5443d4c36e4728a46c573a","narrow_4","0","[0.05, null, 0.18, 1.02]","5axles","five_axis","4ec13c407273a370c01747c10ca81942fa98caab38073946be123042e1dd02b7","5.0","closed_loop_pcd_clearance","closed_loop_pcd_clearance","1148","228.0047672835792"
"4b2b36fe4b0ce7ef39d5a5177e1200ac722fd0b4dcfa84876788ab0e14fcb82a","461b7fd375f1f42f261ddbe9d1c2a743704b4e3d9006601f4f1bb5d732dd4e25","narrow_4","0","[0.05, 0.005, 0.18, 1.02]","5axles","five_axis","c55daff1b698d1f4e5430ac09daa62a4231411205564f579dcecdbf8da0aaefb","5.0","closed_loop_pcd_clearance","closed_loop_pcd_clearance","1148","229.25979663264934"
"8666443d4cf7f9b535c32ae2788a040f5af6d03a8b8698a9cf9ddc684b16f8d3","a36640d007f51382ea90ce225e5c38997288910ffcdb20925eacd4b0c78f58b9","narrow_4","0","[0.05, null, 0.18, 1.02]","5axles","five_axis","ee1b968983f0d0d8305b5afc24afd9ea65d17027e1bebdab5f8bd2dae19edfc5","5.0","closed_loop_pcd_clearance|maximum_tire_utilization","closed_loop_pcd_clearance|maximum_tire_utilization","1148","229.25979663264934"
