scan_root,path_local,file_name,extension,file_size_bytes,modified_time,sha256,artifact_kind,parse_status,error,transfer_recommended,confirmed_new_required,source_machine
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\source\vehicle_capability_control_rebuild\calibration\calibration_report.json,calibration_report.json,.json,711,2026-07-31T17:10:12+08:00,8b92b1959fc31fc30bd9884c4100812a6e1279971ae88c7ffeb2fa6cc543f266,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\source\vehicle_capability_control_rebuild\calibration\combined_slip_request_surface_v2.json,combined_slip_request_surface_v2.json,.json,2208,2026-08-03T17:31:40+08:00,ce7f1466b0eef1194626979702c49f4b40dc488616863c4cb4ca3d7c9257242b,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\source\vehicle_capability_control_rebuild\calibration\dynamic_steering_identification.json,dynamic_steering_identification.json,.json,17262,2026-07-31T17:10:12+08:00,5d721ff76eaca3f4c35862afcd70ee0b39a59a7b5f474f36730c59da89029f6c,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\source\vehicle_capability_control_rebuild\calibration\equilibrium_performance_table.json,equilibrium_performance_table.json,.json,50557,2026-07-31T17:10:12+08:00,810780cf20feefb35d8eb482954f5562ce8a2076d853b31d9219a2f2c0acd189,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\source\vehicle_capability_control_rebuild\calibration\icr_dynamic_envelope.json,icr_dynamic_envelope.json,.json,202302,2026-07-31T17:10:12+08:00,2da5a3d326fbbdbc5fb9c0734cc61e9862c484b9e0705daa7fcba5e57080a591,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\source\vehicle_capability_control_rebuild\calibration\lateral_capability_envelope.json,lateral_capability_envelope.json,.json,592,2026-07-31T17:10:12+08:00,db72c15d8cde7a96d0deb0d68888f3f53de37f0350a03995db8d13410099721f,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\source\vehicle_capability_control_rebuild\calibration\lqr_gain_schedule.json,lqr_gain_schedule.json,.json,2436,2026-07-31T17:10:12+08:00,30264d913a269307668ea414f345145d9e09ad755f87280d8a38fd7db1418dd9,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\source\vehicle_capability_control_rebuild\calibration\tire_safety_boundary.json,tire_safety_boundary.json,.json,354,2026-08-16T07:54:12+08:00,245ae50cd7f8d65371af91e64edfb0d5fa700d5af514060214c56109a0db258e,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\source\vehicle_capability_control_rebuild\calibration\vehicle_inverse_steering_table.json,vehicle_inverse_steering_table.json,.json,203231,2026-07-31T17:10:12+08:00,f182f0aa6183b76583a021b8bf965a4cd454cdc13a8f08cf64806559d7de0fed,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\source\vehicle_capability_control_rebuild\results_performance\capability_curve.csv,capability_curve.csv,.csv,7020,2026-07-31T20:27:18+08:00,9edfce1c57e973b8213f7f6872b4a7dd416297b094104ec95bcf39bc8d51f8f5,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\5axles\calibration_bundle\current\calibration_manifest.json,calibration_manifest.json,.json,2895,2026-08-27T00:55:36+08:00,2829ff71277b49fd88b72b420734867dd5f8e0607f2d6579ca18b4176f0b235f,vehicle_or_calibration_config,ok,,true,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\5axles\calibration_bundle\current\deployed\controller\axle_response_model.json,axle_response_model.json,.json,39567,2026-08-06T19:09:04+08:00,980514b89226f632e91f223611259f3a2238f657066f1e566d3e05db2300fc24,vehicle_or_calibration_config,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\5axles\calibration_bundle\current\deployed\controller\equilibrium_performance_table.json,equilibrium_performance_table.json,.json,99199,2026-08-06T19:09:04+08:00,3f7c879ce29fc76112f8ae6ce584f3da42b0f3c6135cb4629570eaeefd781ec6,vehicle_or_calibration_config,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\5axles\calibration_bundle\current\deployed\controller\lateral_accel_speed_envelope_v1.csv,lateral_accel_speed_envelope_v1.csv,.csv,5250,2026-08-05T13:46:08+08:00,2f1f505d6b00282ff0e03524bffcd11a4a00814fb333293c505c4e354ec6817d,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\5axles\calibration_bundle\current\deployed\controller\lateral_capability_envelope.json,lateral_capability_envelope.json,.json,3263,2026-08-06T19:09:04+08:00,79bb618231282abaa88c592236c1bab6d2450ad7af6eb9cb128db694717f813b,vehicle_or_calibration_config,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\5axles\calibration_bundle\current\deployed\controller\longitudinal_command_schedule_v1.json,longitudinal_command_schedule_v1.json,.json,185950,2026-08-06T19:09:04+08:00,cde6cc4854c14e165b13133e20250a9bdfeb5da65e0431208b32c55d594602b0,vehicle_or_calibration_config,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\5axles\calibration_bundle\current\deployed\controller\lqr_gain_schedule.json,lqr_gain_schedule.json,.json,5483,2026-08-06T19:09:04+08:00,0a3c1a28f8a65e41531bd6114a2db1d030fce80844d90705dbdea18f653884cd,vehicle_or_calibration_config,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\5axles\calibration_bundle\current\deployed\controller\vehicle_inverse_steering_table.json,vehicle_inverse_steering_table.json,.json,100391,2026-08-06T19:09:04+08:00,9ed45d3424e22cb387f5dcd93ee72058e3ef9ed3542288cb3a4ed3562cabd987,vehicle_or_calibration_config,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\5axles\calibration_bundle\current\deployed\controller\vehicle_profile.json,vehicle_profile.json,.json,586,2026-07-29T19:16:34+08:00,f6955faeb6723a59646639ab13a439178a4b17d2cf80b026061d3049fe0120d4,vehicle_or_calibration_config,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\5axles\calibration_bundle\current\deployed\guidance\closed_loop_response.json,closed_loop_response.json,.json,326810,2026-08-06T19:09:04+08:00,fcc569bc7505f42aaac6901b5d6625d587008532e4a6c9f2c141c10f31af007d,vehicle_or_calibration_config,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\5axles\calibration_bundle\current\deployed\guidance\closed_loop_response_nominal.json,closed_loop_response_nominal.json,.json,958,2026-08-09T22:51:32+08:00,158dfd9346e07d308011711aaa30235f833d6d347dfbdaf700e80a20e105ddab,vehicle_or_calibration_config,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\5axles\calibration_bundle\current\deployed\guidance\closed_loop_response_robust.json,closed_loop_response_robust.json,.json,1336,2026-08-09T22:15:08+08:00,5e49a11d61443bd75e16b56e6887d119a2e11a6d0a5b0f619ab1908761c868ee,vehicle_or_calibration_config,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\5axles\calibration_bundle\current\deployed\guidance\longitudinal_envelope.json,longitudinal_envelope.json,.json,32658,2026-08-06T19:09:04+08:00,814e9d0ffdba39fc62fbae71e9a90d643ba40f12153703dde21dab63a740c73c,vehicle_or_calibration_config,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\5axles\calibration_bundle\current\deployed\guidance\transient_capability_v2.npz,transient_capability_v2.npz,.npz,39250,2026-08-10T03:00:52+08:00,51b188dbef035066c747304bbc60806a413255a395ee931796357ea69b269723,npz_non_route,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\5axles\calibration_bundle\current\deployed\guidance\transient_capability_v2_manifest.json,transient_capability_v2_manifest.json,.json,2640,2026-08-10T03:00:52+08:00,77a6c3dfd79503abdb22918859153f1ee8e5628e2045a03485aad9be666012df,vehicle_or_calibration_config,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\5axles\calibration_bundle\five_axis_1150_zip_20260816\calibration_manifest.json,calibration_manifest.json,.json,2745,2026-08-18T15:29:28+08:00,9279aa90cac6b85834df672d23e606408df0c88e0810ccbcd4188bb07d53806c,vehicle_or_calibration_config,ok,,true,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\5axles\calibration_bundle\five_axis_1150_zip_20260816\deployed\controller\axle_response_model.json,axle_response_model.json,.json,39567,2026-08-06T19:09:04+08:00,980514b89226f632e91f223611259f3a2238f657066f1e566d3e05db2300fc24,vehicle_or_calibration_config,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\5axles\calibration_bundle\five_axis_1150_zip_20260816\deployed\controller\equilibrium_performance_table.json,equilibrium_performance_table.json,.json,99199,2026-08-06T19:09:04+08:00,3f7c879ce29fc76112f8ae6ce584f3da42b0f3c6135cb4629570eaeefd781ec6,vehicle_or_calibration_config,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\5axles\calibration_bundle\five_axis_1150_zip_20260816\deployed\controller\lateral_accel_speed_envelope_v1.csv,lateral_accel_speed_envelope_v1.csv,.csv,5250,2026-08-05T13:46:08+08:00,2f1f505d6b00282ff0e03524bffcd11a4a00814fb333293c505c4e354ec6817d,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\5axles\calibration_bundle\five_axis_1150_zip_20260816\deployed\controller\lateral_capability_envelope.json,lateral_capability_envelope.json,.json,3263,2026-08-06T19:09:04+08:00,79bb618231282abaa88c592236c1bab6d2450ad7af6eb9cb128db694717f813b,vehicle_or_calibration_config,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\5axles\calibration_bundle\five_axis_1150_zip_20260816\deployed\controller\longitudinal_command_schedule_v1.json,longitudinal_command_schedule_v1.json,.json,185950,2026-08-06T19:09:04+08:00,cde6cc4854c14e165b13133e20250a9bdfeb5da65e0431208b32c55d594602b0,vehicle_or_calibration_config,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\5axles\calibration_bundle\five_axis_1150_zip_20260816\deployed\controller\lqr_gain_schedule.json,lqr_gain_schedule.json,.json,5483,2026-08-06T19:09:04+08:00,0a3c1a28f8a65e41531bd6114a2db1d030fce80844d90705dbdea18f653884cd,vehicle_or_calibration_config,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\5axles\calibration_bundle\five_axis_1150_zip_20260816\deployed\controller\vehicle_inverse_steering_table.json,vehicle_inverse_steering_table.json,.json,100391,2026-08-06T19:09:04+08:00,9ed45d3424e22cb387f5dcd93ee72058e3ef9ed3542288cb3a4ed3562cabd987,vehicle_or_calibration_config,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\5axles\calibration_bundle\five_axis_1150_zip_20260816\deployed\controller\vehicle_profile.json,vehicle_profile.json,.json,586,2026-07-29T19:16:34+08:00,f6955faeb6723a59646639ab13a439178a4b17d2cf80b026061d3049fe0120d4,vehicle_or_calibration_config,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\5axles\calibration_bundle\five_axis_1150_zip_20260816\deployed\guidance\closed_loop_response.json,closed_loop_response.json,.json,326810,2026-08-06T19:09:04+08:00,fcc569bc7505f42aaac6901b5d6625d587008532e4a6c9f2c141c10f31af007d,vehicle_or_calibration_config,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\5axles\calibration_bundle\five_axis_1150_zip_20260816\deployed\guidance\closed_loop_response_nominal.json,closed_loop_response_nominal.json,.json,958,2026-08-09T22:51:32+08:00,158dfd9346e07d308011711aaa30235f833d6d347dfbdaf700e80a20e105ddab,vehicle_or_calibration_config,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\5axles\calibration_bundle\five_axis_1150_zip_20260816\deployed\guidance\closed_loop_response_robust.json,closed_loop_response_robust.json,.json,1336,2026-08-09T22:15:08+08:00,5e49a11d61443bd75e16b56e6887d119a2e11a6d0a5b0f619ab1908761c868ee,vehicle_or_calibration_config,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\5axles\calibration_bundle\five_axis_1150_zip_20260816\deployed\guidance\longitudinal_envelope.json,longitudinal_envelope.json,.json,32658,2026-08-06T19:09:04+08:00,814e9d0ffdba39fc62fbae71e9a90d643ba40f12153703dde21dab63a740c73c,vehicle_or_calibration_config,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\5axles\calibration_bundle\five_axis_1150_zip_20260816\deployed\guidance\transient_capability_v2.npz,transient_capability_v2.npz,.npz,39250,2026-08-10T03:00:52+08:00,51b188dbef035066c747304bbc60806a413255a395ee931796357ea69b269723,npz_non_route,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\5axles\calibration_bundle\five_axis_1150_zip_20260816\deployed\guidance\transient_capability_v2_manifest.json,transient_capability_v2_manifest.json,.json,2640,2026-08-10T03:00:52+08:00,77a6c3dfd79503abdb22918859153f1ee8e5628e2045a03485aad9be666012df,vehicle_or_calibration_config,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\5axles\profile.json,profile.json,.json,1653,2026-08-27T00:55:36+08:00,7742bbdef93fdd10d4d93a07e524fc4fa1b3ab02d929ad37a064dc2f4b3a3423,vehicle_or_calibration_config,ok,,true,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\6axles\calibration_bundle\b1150_frozen_20260812_bundle\current\calibration_manifest.json,calibration_manifest.json,.json,9114,2026-08-18T23:20:38+08:00,e3faf496a25f3eee92010f8fee8ec8bc93b5a9f3858989439d62c075c5f0cefc,vehicle_or_calibration_config,ok,,true,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\6axles\calibration_bundle\b1150_frozen_20260812_bundle\current\deployed\controller\actuator_limits.json,actuator_limits.json,.json,1134,2026-07-31T17:10:12+08:00,44638764227b8bd4166b6b1af30467368b8e15430138d09310857c30a0aa9840,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\6axles\calibration_bundle\b1150_frozen_20260812_bundle\current\deployed\controller\calibration_report.json,calibration_report.json,.json,711,2026-07-31T17:10:12+08:00,8b92b1959fc31fc30bd9884c4100812a6e1279971ae88c7ffeb2fa6cc543f266,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\6axles\calibration_bundle\b1150_frozen_20260812_bundle\current\deployed\controller\combined_slip_request_surface_v2.json,combined_slip_request_surface_v2.json,.json,2208,2026-08-03T17:31:40+08:00,ce7f1466b0eef1194626979702c49f4b40dc488616863c4cb4ca3d7c9257242b,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\6axles\calibration_bundle\b1150_frozen_20260812_bundle\current\deployed\controller\dynamic_steering_identification.json,dynamic_steering_identification.json,.json,17262,2026-07-31T17:10:12+08:00,5d721ff76eaca3f4c35862afcd70ee0b39a59a7b5f474f36730c59da89029f6c,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\6axles\calibration_bundle\b1150_frozen_20260812_bundle\current\deployed\controller\equilibrium_performance_table.json,equilibrium_performance_table.json,.json,50557,2026-07-31T17:10:12+08:00,810780cf20feefb35d8eb482954f5562ce8a2076d853b31d9219a2f2c0acd189,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\6axles\calibration_bundle\b1150_frozen_20260812_bundle\current\deployed\controller\icr_dynamic_envelope.json,icr_dynamic_envelope.json,.json,202302,2026-07-31T17:10:12+08:00,2da5a3d326fbbdbc5fb9c0734cc61e9862c484b9e0705daa7fcba5e57080a591,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\6axles\calibration_bundle\b1150_frozen_20260812_bundle\current\deployed\controller\lateral_capability_envelope.json,lateral_capability_envelope.json,.json,592,2026-07-31T17:10:12+08:00,db72c15d8cde7a96d0deb0d68888f3f53de37f0350a03995db8d13410099721f,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\6axles\calibration_bundle\b1150_frozen_20260812_bundle\current\deployed\controller\lqr_gain_schedule.json,lqr_gain_schedule.json,.json,2436,2026-07-31T17:10:12+08:00,30264d913a269307668ea414f345145d9e09ad755f87280d8a38fd7db1418dd9,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\6axles\calibration_bundle\b1150_frozen_20260812_bundle\current\deployed\controller\tire_safety_boundary.json,tire_safety_boundary.json,.json,354,2026-07-31T17:10:12+08:00,85e7d4fad1e687513e1a0d954e7d72e8ca29e521592cf01a63fb27856ca056cb,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\6axles\calibration_bundle\b1150_frozen_20260812_bundle\current\deployed\controller\vehicle_inverse_steering_table.json,vehicle_inverse_steering_table.json,.json,203231,2026-07-31T17:10:12+08:00,f182f0aa6183b76583a021b8bf965a4cd454cdc13a8f08cf64806559d7de0fed,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\6axles\calibration_bundle\b1150_frozen_20260812_bundle\current\deployed\guidance\capability_curve.csv,capability_curve.csv,.csv,7020,2026-07-31T20:27:18+08:00,9edfce1c57e973b8213f7f6872b4a7dd416297b094104ec95bcf39bc8d51f8f5,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\6axles\calibration_bundle\b1150_frozen_20260812_bundle\current\deployed\guidance\closed_loop_response.json,closed_loop_response.json,.json,3618,2026-07-31T17:10:10+08:00,1dafde0cb1a2dc1b8a5466b0693e87507362e57640269d9e25e66f488331a588,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\6axles\calibration_bundle\b1150_frozen_20260812_bundle\current\deployed\guidance\dynamic_longitudinal_response_model.npz,dynamic_longitudinal_response_model.npz,.npz,9427,2026-08-01T13:35:30+08:00,7c3b7223430ac763b933255570e0ce996a53da3fb6dcbd1455201489a783ab2b,npz_non_route,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\6axles\calibration_bundle\b1150_frozen_20260812_bundle\current\deployed\guidance\lateral_response_surface_v1.json,lateral_response_surface_v1.json,.json,273144,2026-08-07T20:19:30+08:00,bdbf4a92d32c96dc30e535b10297a3cc70f05271c7c655f69a5278d3aa7cada2,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\6axles\calibration_bundle\b1150_frozen_20260812_bundle\current\deployed\guidance\longitudinal_envelope.json,longitudinal_envelope.json,.json,13405,2026-08-06T21:00:06+08:00,7cd50a03e6022a5a3ef1e93c670aadf4f9bbf5759be5c0442820cea6e27b092e,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\6axles\calibration_bundle\b1150_frozen_20260812_bundle\current\deployed\guidance\measured_grade_curvature_capability_v2.json,measured_grade_curvature_capability_v2.json,.json,16479,2026-08-03T17:00:50+08:00,ad3eb7465ee28e1d11e288e22ab94fcc03fa236acebe3b3df8c617312ae28f2d,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\6axles\calibration_bundle\c_final_20260824\calibration_manifest.json,calibration_manifest.json,.json,9116,2026-08-24T19:53:40+08:00,a9e6e9a4dd5b162a6f48c4491e45c2cbf716571c8a974e1c1f7e210093380863,vehicle_or_calibration_config,ok,,true,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\6axles\calibration_bundle\c_final_20260824\current\calibration_manifest.json,calibration_manifest.json,.json,9116,2026-08-24T19:53:40+08:00,a9e6e9a4dd5b162a6f48c4491e45c2cbf716571c8a974e1c1f7e210093380863,vehicle_or_calibration_config,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\6axles\calibration_bundle\c_final_20260824\current\deployed\controller\actuator_limits.json,actuator_limits.json,.json,1134,2026-07-31T17:10:12+08:00,44638764227b8bd4166b6b1af30467368b8e15430138d09310857c30a0aa9840,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\6axles\calibration_bundle\c_final_20260824\current\deployed\controller\calibration_report.json,calibration_report.json,.json,711,2026-07-31T17:10:12+08:00,8b92b1959fc31fc30bd9884c4100812a6e1279971ae88c7ffeb2fa6cc543f266,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\6axles\calibration_bundle\c_final_20260824\current\deployed\controller\combined_slip_request_surface_v2.json,combined_slip_request_surface_v2.json,.json,2208,2026-08-03T17:31:40+08:00,ce7f1466b0eef1194626979702c49f4b40dc488616863c4cb4ca3d7c9257242b,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\vehicle_profiles\6axles\calibration_bundle\c_final_20260824\current\deployed\controller\dynamic_steering_identification.json,dynamic_steering_identification.json,.json,17262,2026-07-31T17:10:12+08:00,5d721ff76eaca3f4c35862afcd70ee0b39a59a7b5f474f36730c59da89029f6c,other_audited,ok,,false,false,LEGION
